Intent,Text
1,"Crea un nuovo incontro per il team M, il giorno 7 aprile dalle 9:30 alle 10:30."
1,"Muxi, fissa un nuovo incontro per il team di produzione per martedì 6 giugno dalle 9:30 alle 11:30."
1,"Muxi, fissa un meeting per il team di assistenza clienti il 4 giugno dalle 20:30 alle 21:00."
1,Puoi schedulare un nuovo meeting per il prossimo giovedì pomeriggio?
1,Schedula un meeting con il team di vendite per discutere delle strategie di cross-selling.
1,"Schedula un nuovo meeting e chiamalo ""Sessione di formazione sulle tecniche di gestione del team""."
1,Fissa una nuova riunione per il giorno 8 giugno dalle 11:30 alle 13:30.
1,Puoi programmarmi un meeting per definire i requisiti del progetto per domani alle 13:30?
1,"Programma un nuovo meeting per il team di gestione del progetto per discutere della pianificazione delle risorse umane, il giorno 8 giugno dalle 11:30 alle 13:30."
2,Cambia lo scenario della riunione
2,Il meeting deve avere lo scenario di una riunione
2,Cambia scenario per la conferenza
2,Muxi crea scenario garage
2,Cambia lo scenario per una stanza collaborazione
2,"Muxi, puoi cambiare lo scenario per un colloquio?"
2,Cambia scenario per una conferenza
2,Cambia lo scenario per una conferenza
2,Puoi impostare lo scenario per una conferenza?
2,Cambia lo scenario con la sala colloqui.
2,puoi modificarmi lo scenario in una classe?
2,Puoi cambiare lo scenario con quello della classe?
2,modificami lo scenario in 'garage'
2,Metti un nuovo scenario per i colloqui
2,Puoi sostituire questo scenario per uno conferenza ?
2,"Muxi, puoi cambiare lo scenario per una conferenza?"
2,Modifica il paesaggio per una classe.
2,Cambia lo scenario del prossimo meeting.
2,Il meeting successivo dovrebbe avere uno scenario diverso.
2,Puoi modificare lo scenario della conferenza.
2,"Muxi, crea uno scenario in stile garage."
2,Cambia lo scenario per una stanza di collaborazione.
2,"Muxi, puoi cambiare lo scenario per un colloquio?"
2,Cambia lo scenario per una conferenza.
2,Puoi impostare uno scenario per una conferenza?
2,Cambia lo scenario con la sala colloqui.
2,Puoi modificare lo scenario in una classe?
2,Puoi cambiare lo scenario con quello di una classe?
2,"Modificami lo scenario in ""garage""."
2,Metti un nuovo scenario per i colloqui.
2,Puoi sostituire questo scenario con uno per una conferenza?
2,"Muxi, puoi cambiare lo scenario per una conferenza?"
2,Modifica il paesaggio per una classe.
2,Cambia l'ambiente della prossima riunione.
2,Il meeting successivo dovrebbe avere un ambiente diverso.
2,Puoi modificare l'ambientazione della conferenza.
2,"Muxi, crea un ambiente in stile ufficio."
2,Cambia l'ambiente per una sala collaborativa.
2,"Muxi, puoi cambiare l'ambiente per un colloquio?"
2,Cambia l'ambiente per una conferenza.
2,Puoi impostare un ambiente per una conferenza?
2,Cambia l'ambiente con una sala per i colloqui.
2,Puoi modificarmi l'ambiente in una classe?
2,Puoi cambiare l'ambiente con quello di una classe?
2,"Modificami l'ambiente in ""giardino""."
2,Metti un nuovo ambiente per i colloqui.
2,Puoi sostituire questo ambiente con uno per una conferenza?
2,"Muxi, puoi cambiare l'ambiente per una conferenza?"
2,Modifica il paesaggio per una classe.
2,Cambia il contesto della prossima riunione.
2,La riunione successiva dovrebbe avere un contesto diverso.
2,Puoi modificare il contesto della conferenza.
2,"Muxi, crea un contesto in stile sala riunioni."
2,Cambia il contesto per una sala collaborativa.
2,"Muxi, puoi cambiare il contesto per un colloquio?"
2,Cambia il contesto per una conferenza.
2,Puoi impostare un contesto per una conferenza?
2,Cambia il contesto con una sala per i colloqui.
2,Puoi modificarmi il contesto in una classe?
2,Puoi cambiare il contesto con quello di una classe?
2,"Modificami il contesto in ""spiaggia""."
2,Metti un nuovo contesto per i colloqui.
2,Puoi sostituire questo contesto con uno per una conferenza?
2,"Muxi, puoi cambiare il contesto per una conferenza?"
2,Modifica il paesaggio per una classe.
2,Cambia l'atmosfera della prossima riunione.
2,La riunione successiva dovrebbe avere un'atmosfera diversa.
2,Puoi modificare l'atmosfera della conferenza?
2,"Muxi, crea un'atmosfera in stile sala riunioni."
2,Cambia l'atmosfera per una sala collaborativa.
2,"Muxi, puoi cambiare l'atmosfera per un colloquio?"
2,Cambia l'atmosfera per una conferenza.
2,Puoi impostare un'atmosfera per una conferenza?
2,Cambia l'atmosfera con una sala per i colloqui.
2,Puoi modificarmi l'atmosfera in una classe?
2,Puoi cambiare l'atmosfera con quella di una classe?
2,"Modificami l'atmosfera in ""notturna""."
2,Metti una nuova atmosfera per i colloqui.
2,Puoi sostituire questa atmosfera con una per una conferenza?
2,"Muxi, puoi cambiare l'atmosfera per una conferenza?"
2,Modifica il paesaggio per una classe.
2,Cambia l'ambientazione della prossima riunione.
2,La riunione successiva dovrebbe avere un'ambientazione diversa.
2,Puoi modificare lo scenario per la prossima presentazione?
2,Cambia l'ambiente della riunione in uno più informale.
2,"Muxi, crea uno scenario di ufficio virtuale per la videoconferenza."
2,Cambia lo scenario per una sala creativa e ispiratrice.
2,"Muxi, puoi impostare lo scenario per un'intervista di lavoro?"
2,Cambia lo scenario per un evento di networking.
2,Puoi modificare lo scenario in uno adatto a una lezione interattiva?
2,Cambia l'ambiente con una sala per il brainstorming.
2,Puoi cambiare lo scenario per un workshop di team building?
2,Modificami lo scenario in un'area lounge per incontri informali.
2,Metti un nuovo scenario per una sessione di coaching.
2,Puoi sostituire questo scenario con uno per una presentazione aziendale?
2,"Muxi, puoi cambiare lo scenario per una conferenza stampa?"
2,Modifica l'ambiente per una riunione virtuale.
2,Cambia il contesto della prossima sessione di formazione.
2,Puoi modificare il contesto per un focus group?
2,Cambia l'atmosfera per una sessione di team building.
2,"Muxi, puoi impostare l'atmosfera per un evento aziendale?"
2,Cambia questo scenario con uno diverso.
2,Metti un altro scenario al posto di questo.
2,Cambia il paesaggio di questa immagine.
2,Puoi modificare il paesaggio qui?
2,Puoi sostituire questo scenario con uno adatto a una conferenza?
2,"Muxi, puoi cambiare lo scenario per renderlo più adatto a una conferenza?"
2,Modifica il paesaggio in modo che sembri una classe.
2,Cambia l'ambiente per la prossima riunione.
2,Il prossimo meeting dovrebbe avere un ambiente diverso.
2,Puoi modificare l'ambientazione della conferenza?
2,"Muxi, crea un ambiente simile a un ufficio."
2,Cambia l'ambiente per renderlo adatto a una sala di collaborazione.
2,"Muxi, puoi cambiare l'ambiente per renderlo più adatto a un colloquio?"
2,Cambia l'ambiente in modo che sia più adatto a una conferenza.
2,Puoi impostare un ambiente appropriato per una conferenza?
2,Cambia l'ambiente in modo che sia più adatto a una sala per colloqui.
2,Puoi modificare l'ambiente in modo che sembri una classe?
2,Puoi cambiare l'ambiente in quello di una classe?
2,"Modificami l'ambiente in ""giardino""."
2,Cambia il contesto per renderlo più adatto a una sala di collaborazione.
2,"Muxi, puoi cambiare il contesto per renderlo più adatto a un colloquio?"
2,Cambia il contesto in modo che sia più adatto a una conferenza.
2,Puoi impostare un contesto adatto a una conferenza?
2,Cambia il contesto in modo che sia più adatto a una sala per colloqui.
2,Puoi modificare il contesto in modo che sembri una classe?
2,Puoi cambiare il contesto in quello di una classe?
2,"Modificami il contesto in ""spiaggia""."
2,Metti un nuovo contesto per i colloqui.
2,Puoi sostituire questo contesto con uno adatto a una conferenza?
2,Cambia questo scenario con un altro.
2,Metti un diverso scenario.
2,Cambia il paesaggio di questa immagine.
2,Puoi modificare il paesaggio qui?
2,Puoi sostituire questo scenario con uno per una conferenza?
2,"Muxi, puoi cambiare lo scenario per una conferenza?"
2,Modifica il paesaggio per una classe.
2,Cambia l'ambiente della prossima riunione.
2,Il meeting successivo dovrebbe avere un ambiente diverso.
2,Puoi modificare l'ambientazione della conferenza.
2,"Muxi, crea un ambiente in stile ufficio."
2,Cambia l'ambiente per una sala collaborativa.
2,"Muxi, puoi cambiare l'ambiente per un colloquio?"
2,Cambia l'ambiente per una conferenza.
2,Puoi impostare un ambiente per una conferenza?
2,Cambia l'ambiente con una sala per i colloqui.
2,Puoi modificarmi l'ambiente in una classe?
2,Puoi cambiare l'ambiente con quello di una classe?
2,"Modificami l'ambiente in ""giardino""."
2,Cambia il contesto per una sala collaborativa.
2,"Muxi, puoi cambiare il contesto per un colloquio?"
2,Cambia il contesto per una conferenza.
2,Puoi impostare un contesto per una conferenza?
2,Cambia il contesto con una sala per i colloqui.
2,Puoi modificarmi il contesto in una classe?
2,Puoi cambiare il contesto con quello di una classe?
2,"Modificami il contesto in ""spiaggia""."
2,Metti un nuovo contesto per i colloqui.
2,Puoi sostituire questo contesto con uno per una conferenza?
2,Cambia questo scenario con uno diverso.
2,Metti un altro scenario al posto di questo.
2,Cambia il paesaggio di questa immagine.
2,Puoi modificare il paesaggio qui?
2,Puoi sostituire questo scenario con uno adatto a una conferenza?
2,"Muxi, puoi cambiare lo scenario per renderlo più adatto a una conferenza?"
2,Modifica il paesaggio in modo che sembri una classe.
2,Cambia l'ambiente per la prossima riunione.
2,Il prossimo meeting dovrebbe avere un ambiente diverso.
2,Puoi modificare l'ambientazione della conferenza?
2,"Muxi, crea un ambiente simile a un ufficio."
2,Cambia l'ambiente per renderlo adatto a una sala di collaborazione.
2,"Muxi, puoi cambiare l'ambiente per renderlo più adatto a un colloquio?"
2,Cambia l'ambiente in modo che sia più adatto a una conferenza.
2,Puoi impostare un ambiente appropriato per una conferenza?
2,Cambia l'ambiente in modo che sia più adatto a una sala per colloqui.
2,Puoi modificare l'ambiente in modo che sembri una classe?
2,Puoi cambiare l'ambiente in quello di una classe?
2,"Modificami l'ambiente in ""giardino""."
2,Cambia il contesto per renderlo più adatto a una sala di collaborazione.
2,"Muxi, puoi cambiare il contesto per renderlo più adatto a un colloquio?"
2,Cambia il contesto in modo che sia più adatto a una conferenza.
2,Puoi impostare un contesto adatto a una conferenza?
2,Cambia il contesto in modo che sia più adatto a una sala per colloqui.
2,Puoi modificare il contesto in modo che sembri una classe?
2,Puoi cambiare il contesto in quello di una classe?
2,"Modificami il contesto in ""spiaggia""."
2,Metti un nuovo contesto per i colloqui.
2,Puoi sostituire questo contesto con uno adatto a una conferenza?
2,Cambia questo scenario con un altro.
2,Metti un diverso scenario.
2,Cambia il paesaggio di questa immagine.
2,Puoi modificare il paesaggio qui?
2,Puoi sostituire questo scenario con uno per una conferenza?
2,"Muxi, puoi cambiare lo scenario per una conferenza?"
2,Modifica il paesaggio per una classe.
2,Cambia l'ambiente della prossima riunione.
2,Il meeting successivo dovrebbe avere un ambiente diverso.
2,Puoi modificare l'ambientazione della conferenza?
2,"Muxi, crea un ambiente in stile ufficio."
2,Cambia l'ambiente per una sala collaborativa.
2,"Muxi, puoi cambiare l'ambiente per un colloquio?"
2,Cambia l'ambiente per una conferenza.
2,Puoi impostare un ambiente per una conferenza?
2,Cambia l'ambiente con una sala per i colloqui.
2,Puoi modificarmi l'ambiente in una classe?
2,Puoi cambiare l'ambiente con quello di una classe?
2,"Modificami l'ambiente in ""giardino""."
2,Cambia il contesto per una sala collaborativa.
2,"Muxi, puoi cambiare il contesto per un colloquio?"
2,Cambia il contesto per una conferenza.
2,Puoi impostare un contesto per una conferenza?
2,Cambia il contesto con una sala per i colloqui.
2,Puoi modificarmi il contesto in una classe?
2,Puoi cambiare il contesto con quello di una classe?
2,"Modificami il contesto in ""spiaggia""."
2,Metti un nuovo contesto per i colloqui.
2,Puoi sostituire questo contesto con uno per una conferenza?
2,Cambia questo scenario con uno diverso.
2,Metti un altro scenario al posto di questo.
2,Cambia il paesaggio di questa immagine.
2,Puoi modificare il paesaggio qui?
2,Puoi sostituire questo scenario con uno adatto a una conferenza?
2,"Muxi, puoi cambiare lo scenario per renderlo più adatto a una conferenza?"
2,Modifica il paesaggio in modo che sembri una classe.
2,Cambia l'ambiente per la prossima riunione.
2,Il prossimo meeting dovrebbe avere un ambiente diverso.
2,Puoi modificare l'ambientazione della conferenza?
2,"Muxi, crea un ambiente simile a un ufficio."
2,Cambia l'ambiente per renderlo adatto a una sala di collaborazione.
2,"Muxi, puoi cambiare l'ambiente per renderlo più adatto a un colloquio?"
2,Cambia l'ambiente in modo che sia più adatto a una conferenza.
2,Puoi impostare un ambiente appropriato per una conferenza?
2,Cambia l'ambiente in modo che sia più adatto a una sala per colloqui.
2,Puoi modificare l'ambiente in modo che sembri una classe?
2,Puoi cambiare l'ambiente in quello di una classe?
2,"Modificami l'ambiente in ""giardino""."
2,Cambia il contesto per renderlo più adatto a una sala di collaborazione.
2,"Muxi, puoi cambiare il contesto per renderlo più adatto a un colloquio?"
2,Cambia il contesto in modo che sia più adatto a una conferenza.
2,Puoi impostare un contesto adatto a una conferenza?
2,Cambia il contesto in modo che sia più adatto a una sala per colloqui.
2,Puoi modificare il contesto in modo che sembri una classe?
2,Puoi cambiare il contesto in quello di una classe?
2,"Modificami il contesto in ""spiaggia""."
2,Metti un nuovo contesto per i colloqui.
2,Puoi sostituire questo contesto con uno adatto a una conferenza?
2,Cambia questo scenario con un altro.
2,Metti un diverso scenario.
2,Cambia il paesaggio di questa immagine.
2,Puoi modificare il paesaggio qui?
2,Puoi sostituire questo scenario con uno per una conferenza?
2,"Muxi, puoi cambiare lo scenario per una conferenza?"
2,Modifica il paesaggio per una classe.
2,Cambia l'ambiente della prossima riunione.
2,Il meeting successivo dovrebbe avere un ambiente diverso.
2,Puoi modificare l'ambientazione della conferenza?
2,"Muxi, crea un ambiente in stile ufficio."
2,Cambia l'ambiente per una sala collaborativa.
2,"Muxi, puoi cambiare l'ambiente per un colloquio?"
2,Cambia l'ambiente per una conferenza.
2,Puoi impostare un ambiente per una conferenza?
2,Cambia l'ambiente con una sala per i colloqui.
2,Puoi modificarmi l'ambiente in una classe?
2,Puoi cambiare l'ambiente con quello di una classe?
2,"Modificami l'ambiente in ""giardino""."
2,Cambia il contesto per una sala collaborativa.
2,"Muxi, puoi cambiare il contesto per un colloquio?"
2,Cambia il contesto per una conferenza.
2,Puoi impostare un contesto per una conferenza?
2,Cambia il contesto con una sala per i colloqui.
2,Puoi modificarm170. Puoi modificarmi il contesto in una classe?
2,Puoi cambiare il contesto con quello di una classe?
2,"Modificami il contesto in ""spiaggia""."
2,Metti un nuovo contesto per i colloqui.
2,Puoi sostituire questo contesto con uno adatto a una conferenza?
2,Cambia questo scenario con uno diverso.
2,Metti un altro scenario al posto di questo.
2,Cambia il paesaggio di questa immagine.
2,Puoi modificare il paesaggio qui?
2,Puoi sostituire questo scenario con uno adatto a una conferenza?
2,"Muxi, puoi cambiare lo scenario per renderlo più adatto a una conferenza?"
2,Modifica il paesaggio in modo che sembri una classe.
2,Cambia l'ambiente per la prossima riunione.
2,Il prossimo meeting dovrebbe avere un ambiente diverso.
2,Puoi modificare l'ambientazione della conferenza?
2,"Muxi, crea un ambiente in stile ufficio."
2,Cambia l'ambiente per renderlo adatto a una sala di collaborazione.
2,"Muxi, puoi cambiare l'ambiente per renderlo più adatto a un colloquio?"
2,Cambia l'ambiente in modo che sia più adatto a una conferenza.
2,Puoi impostare un ambiente appropriato per una conferenza?
2,Cambia l'ambiente in modo che sia più adatto a una sala per colloqui.
2,Puoi modificare l'ambiente in modo che sembri una classe?
2,Puoi cambiare l'ambiente in quello di una classe?
2,"Modificami l'ambiente in ""giardino""."
2,Cambia il contesto per renderlo più adatto a una sala di collaborazione.
2,"Muxi, puoi cambiare il contesto per renderlo più adatto a un colloquio?"
2,Cambia il contesto in modo che sia più adatto a una conferenza.
2,Puoi impostare un contesto adatto a una conferenza?
2,Cambia il contesto in modo che sia più adatto a una sala per colloqui.
2,Puoi modificare il contesto in modo che sembri una classe?
